county,sex,age,education,marital_status,household_size,roof_type,floor_type,wall_type,cooking_fuel,water_source,toilet_type,owns_computer,owns_motorcycle,owns_car,income_farming,income_employed,income_casual,income_selfemployed,reported_income,expenditure,quintile,livelihood,compliant_premium
46,1,70,4,4,3,5.0,2.0,4.0,5.0,4.0,4.0,0,0,0,1,0,0,0,500.0,4220.0,2.0,1,116.05
9,1,68,1,3,10,5.0,8.0,1.0,5.0,2.0,5.0,0,1,0,0,0,0,0,8000.0,9733.333333333332,1.0,5,267.66666666666663
10,1,17,1,1,10,10.0,1.0,4.0,5.0,2.0,8.0,0,0,0,0,0,0,0,5000.0,11750.0,1.0,5,323.125
4,1,27,1,4,8,2.0,1.0,2.0,5.0,2.0,8.0,0,0,0,0,0,0,0,,11320.0,1.0,5,311.3
20,1,74,5,3,1,11.0,7.0,12.0,3.0,10.0,2.0,1,0,1,0,0,0,1,80000.0,23000.0,5.0,4,632.5
22,1,49,2,4,1,5.0,8.0,10.0,7.0,14.0,5.0,0,0,0,0,0,1,0,12000.0,8010.0,2.0,3,220.275
23,1,28,1,4,7,5.0,8.0,4.0,5.0,15.0,8.0,0,0,0,0,0,0,1,900.0,2416.6666666666665,1.0,4,66.45833333333333
36,1,72,3,3,1,5.0,1.0,4.0,5.0,4.0,5.0,0,0,0,0,0,0,0,3000.0,6000.0,1.0,5,165.0
23,1,26,1,1,12,5.0,1.0,4.0,5.0,14.0,8.0,0,1,0,0,0,0,1,1000.0,2100.0,1.0,5,57.75
37,2,17,4,1,3,5.0,2.0,4.0,5.0,4.0,6.0,0,0,0,1,0,0,0,300.0,3716.666666666667,1.0,1,102.20833333333334
41,1,16,5,1,2,5.0,8.0,13.0,7.0,4.0,5.0,0,0,0,0,0,0,0,280.0,14033.333333333334,3.0,5,385.9166666666667
45,2,55,2,3,4,5.0,8.0,5.0,5.0,4.0,5.0,0,0,0,0,0,1,0,2000.0,2333.333333333333,2.0,3,64.16666666666666
43,2,56,5,3,4,5.0,8.0,4.0,5.0,3.0,5.0,0,0,0,0,0,0,0,1500.0,13206.666666666668,1.0,6,363.1833333333334
34,1,21,4,1,1,5.0,7.0,11.0,3.0,14.0,5.0,0,0,0,1,1,0,0,23000.0,8233.333333333334,4.0,2,226.41666666666669
32,1,39,7,4,5,8.0,7.0,12.0,3.0,10.0,4.0,1,0,0,0,0,0,0,,16900.0,5.0,5,464.75
28,2,28,7,1,3,5.0,8.0,10.0,5.0,14.0,5.0,0,0,0,0,0,1,0,3000.0,1950.0,3.0,3,53.625
37,2,62,4,3,5,5.0,7.0,13.0,5.0,9.0,5.0,0,0,0,0,0,0,0,50000.0,6766.666666666666,3.0,5,186.08333333333331
29,2,25,5,1,1,5.0,8.0,4.0,5.0,7.0,5.0,0,0,0,0,0,0,1,4000.0,4726.666666666667,2.0,4,129.98333333333335
9,1,57,1,4,11,5.0,3.0,5.0,5.0,9.0,5.0,0,0,0,0,0,0,0,8000.0,23200.0,1.0,5,638.0
32,1,37,5,4,3,5.0,8.0,11.0,3.0,14.0,5.0,0,0,0,0,0,1,0,3000.0,13040.0,4.0,3,358.6
27,2,21,5,1,5,5.0,8.0,11.0,5.0,9.0,5.0,0,0,0,0,0,0,0,2000.0,7400.0,4.0,5,203.5
5,1,40,1,4,7,5.0,8.0,5.0,5.0,15.0,5.0,0,1,0,0,0,0,0,,13750.0,2.0,6,378.125
36,1,20,4,1,1,5.0,8.0,13.0,7.0,7.0,4.0,0,0,0,0,0,1,0,6000.0,5050.0,4.0,3,138.875
32,1,38,3,4,2,5.0,8.0,11.0,7.0,11.0,5.0,0,1,0,0,0,0,1,15000.0,24966.666666666664,4.0,4,686.5833333333333
3,1,44,1,4,2,5.0,8.0,12.0,7.0,14.0,4.0,0,0,0,0,0,0,1,,37100.0,4.0,4,1020.25
21,1,28,3,4,3,5.0,7.0,12.0,3.0,11.0,5.0,0,0,0,0,0,1,0,5000.0,10600.0,5.0,3,291.5
17,2,67,4,3,5,5.0,8.0,12.0,5.0,14.0,5.0,0,0,0,1,0,0,0,2000.0,500.0,3.0,1,13.75
38,1,72,4,4,2,5.0,8.0,11.0,5.0,4.0,5.0,0,0,0,0,0,0,0,1500.0,1510.0,3.0,5,41.525
3,1,25,3,1,2,5.0,1.0,11.0,5.0,14.0,5.0,0,0,0,0,0,1,0,30000.0,16550.0,3.0,3,455.125
17,2,20,5,4,3,5.0,1.0,11.0,5.0,14.0,6.0,0,0,0,0,0,1,0,5000.0,1000.0,2.0,5,27.5
42,2,17,2,1,6,5.0,2.0,4.0,5.0,4.0,6.0,0,0,0,0,0,0,0,1500.0,7700.0,2.0,5,211.75
15,1,20,4,1,8,5.0,1.0,13.0,5.0,9.0,5.0,0,0,1,0,0,0,0,500.0,9666.666666666668,3.0,5,265.83333333333337
2,2,29,9,1,1,5.0,7.0,11.0,3.0,10.0,1.0,0,0,0,0,0,0,1,9000.0,11700.0,5.0,4,321.75
16,2,32,5,1,3,5.0,8.0,10.0,3.0,14.0,5.0,0,0,0,0,0,1,0,5000.0,4933.333333333333,3.0,3,135.66666666666666
23,1,30,2,4,7,5.0,1.0,4.0,5.0,15.0,5.0,0,1,0,1,0,0,0,600.0,10666.666666666668,1.0,1,293.33333333333337
20,1,61,1,4,3,5.0,1.0,16.0,5.0,11.0,5.0,0,0,0,1,0,1,0,3000.0,2700.0,2.0,3,74.25
2,1,19,3,4,6,3.0,1.0,4.0,5.0,9.0,5.0,0,0,0,1,0,1,0,12000.0,21650.0,1.0,3,595.375
24,1,38,2,4,10,2.0,1.0,4.0,5.0,4.0,8.0,0,0,0,1,0,0,0,2000.0,10633.333333333332,1.0,1,292.41666666666663
12,1,70,3,3,1,5.0,1.0,16.0,5.0,4.0,5.0,0,0,0,1,0,0,0,500.0,1350.0,2.0,1,37.125
1,2,50,3,3,1,5.0,1.0,5.0,7.0,14.0,5.0,0,0,0,0,0,1,1,8000.0,18850.0,2.0,4,518.375
36,1,19,5,1,6,5.0,7.0,13.0,5.0,13.0,5.0,0,0,0,1,0,0,0,3500.0,5950.0,3.0,1,163.625
27,1,54,5,4,1,5.0,8.0,13.0,3.0,9.0,5.0,0,0,0,0,1,0,0,32000.0,29683.333333333332,4.0,2,816.2916666666666
39,1,19,4,1,2,5.0,8.0,11.0,7.0,5.0,5.0,0,0,0,0,0,1,0,3000.0,850.0,3.0,5,23.375
34,2,20,4,1,4,5.0,8.0,11.0,3.0,14.0,5.0,0,0,0,0,0,0,0,2000.0,4220.0,4.0,5,116.05
12,2,24,4,4,4,5.0,1.0,16.0,5.0,4.0,5.0,0,0,0,0,0,1,0,1500.0,6400.0,1.0,3,176.0
35,1,48,5,4,1,5.0,8.0,10.0,7.0,11.0,4.0,0,0,0,0,0,1,0,6000.0,6503.333333333334,3.0,3,178.8416666666667
45,1,42,7,4,2,5.0,1.0,5.0,5.0,4.0,5.0,0,1,0,0,0,1,1,25000.0,16800.0,2.0,3,462.0
41,2,21,8,1,3,5.0,8.0,13.0,3.0,11.0,5.0,0,0,0,0,0,0,0,,9200.0,3.0,5,253.0
26,1,35,5,1,3,5.0,7.0,11.0,3.0,9.0,1.0,1,1,1,0,0,1,0,10000.0,6166.666666666666,5.0,3,169.58333333333331
46,2,30,7,4,1,5.0,8.0,6.0,4.0,7.0,5.0,0,0,0,0,0,0,1,10000.0,4633.333333333333,4.0,4,127.41666666666666
15,1,72,2,4,1,5.0,1.0,12.0,5.0,9.0,6.0,0,1,0,0,0,1,0,2000.0,1400.0,2.0,3,38.5
39,1,19,8,1,1,5.0,7.0,11.0,3.0,10.0,2.0,1,0,0,0,0,0,0,3000.0,30500.0,5.0,5,838.75
5,1,38,5,4,5,5.0,1.0,4.0,5.0,8.0,6.0,0,0,0,0,0,1,0,3000.0,18133.333333333336,1.0,3,498.66666666666674
13,1,21,5,1,1,5.0,8.0,11.0,3.0,11.0,5.0,0,0,0,0,1,0,0,5000.0,30200.0,4.0,2,830.5
40,1,35,2,4,3,5.0,2.0,4.0,7.0,6.0,6.0,0,0,0,0,0,1,1,5000.0,16766.666666666668,2.0,4,461.08333333333337
40,2,34,4,4,4,5.0,8.0,4.0,5.0,3.0,4.0,0,0,0,1,0,1,1,,3696.6666666666665,2.0,4,101.65833333333333
32,1,24,4,1,2,5.0,1.0,4.0,7.0,9.0,5.0,0,0,0,0,0,1,0,3000.0,1230.0,2.0,3,33.825
1,2,45,5,1,3,5.0,8.0,7.0,7.0,14.0,4.0,0,0,0,0,0,0,1,1500.0,7000.0,3.0,4,192.5
35,1,48,3,4,3,5.0,2.0,4.0,5.0,4.0,3.0,0,0,0,1,0,1,0,2000.0,7550.0,3.0,3,207.625
19,2,58,4,3,2,5.0,1.0,16.0,5.0,11.0,6.0,0,0,0,1,0,0,0,6000.0,6116.666666666667,2.0,1,168.20833333333334
44,1,65,2,4,2,5.0,7.0,13.0,5.0,7.0,4.0,0,0,0,0,0,0,1,4500.0,800.0,4.0,4,22.0
17,1,20,5,1,1,5.0,7.0,12.0,7.0,11.0,5.0,0,0,0,1,0,0,0,2000.0,21533.333333333336,4.0,1,592.1666666666667
16,1,36,7,4,5,5.0,8.0,11.0,5.0,13.0,4.0,0,0,0,0,0,0,1,50000.0,28750.0,3.0,4,790.625
5,1,60,1,4,3,5.0,8.0,11.0,7.0,10.0,5.0,0,0,0,0,0,0,0,2000.0,24766.666666666668,4.0,5,681.0833333333334
18,1,45,3,4,7,5.0,7.0,12.0,7.0,13.0,4.0,0,0,0,0,0,0,1,10000.0,9436.666666666668,5.0,4,259.5083333333334
46,1,46,5,4,10,5.0,1.0,4.0,5.0,4.0,6.0,0,0,0,1,0,0,0,4000.0,8070.0,1.0,1,221.925
46,1,17,4,1,6,5.0,1.0,4.0,5.0,2.0,5.0,0,0,0,0,0,0,0,100.0,24300.0,1.0,5,668.25
25,2,24,6,1,5,12.0,1.0,2.0,5.0,4.0,8.0,0,0,0,0,0,0,1,8000.0,13883.333333333334,1.0,4,381.7916666666667
22,2,47,3,3,4,5.0,8.0,11.0,3.0,11.0,5.0,0,0,0,0,1,1,0,5000.0,12966.666666666668,4.0,2,356.58333333333337
15,2,79,1,3,3,5.0,1.0,4.0,5.0,4.0,5.0,0,0,0,0,0,0,0,3500.0,5286.666666666667,2.0,5,145.38333333333335
43,1,17,4,1,10,5.0,1.0,4.0,7.0,7.0,5.0,0,1,0,0,0,0,0,,6500.0,2.0,5,178.75
40,1,29,7,1,5,5.0,8.0,11.0,7.0,7.0,5.0,0,0,0,0,0,0,1,3000.0,12250.0,4.0,4,336.875
29,1,61,1,4,4,5.0,8.0,4.0,5.0,9.0,5.0,0,0,0,1,0,0,0,1000.0,9600.0,2.0,1,264.0
33,2,51,1,3,5,5.0,1.0,4.0,5.0,4.0,5.0,0,0,0,1,0,0,0,40000.0,11700.0,1.0,1,321.75
9,1,69,1,4,6,5.0,3.0,4.0,5.0,9.0,5.0,0,0,0,0,0,0,0,10000.0,10200.0,1.0,5,280.5
45,1,35,2,2,1,5.0,8.0,5.0,3.0,4.0,5.0,0,0,0,1,0,0,1,10000.0,20000.0,3.0,4,550.0
15,2,67,2,3,5,5.0,8.0,13.0,5.0,4.0,5.0,0,0,0,1,0,0,0,7000.0,3630.0,3.0,5,99.825
46,1,57,3,4,2,5.0,2.0,4.0,5.0,4.0,5.0,0,0,0,0,0,1,0,2600.0,11850.0,2.0,3,325.875
5,2,46,2,3,3,5.0,1.0,4.0,5.0,8.0,5.0,0,0,0,1,0,0,0,,7153.333333333333,1.0,1,196.71666666666667
34,1,53,3,4,5,5.0,8.0,8.0,3.0,14.0,5.0,0,0,0,0,0,1,0,15000.0,13500.0,4.0,3,371.25
12,1,40,3,4,3,5.0,8.0,11.0,5.0,5.0,5.0,0,0,0,1,0,1,0,5000.0,6200.0,2.0,3,170.5
47,1,25,5,4,5,8.0,7.0,11.0,3.0,10.0,4.0,1,0,0,0,0,0,1,20000.0,21500.0,5.0,4,591.25
37,2,65,1,3,6,5.0,2.0,4.0,5.0,4.0,5.0,0,0,0,0,0,0,0,1500.0,1500.0,1.0,6,41.25
16,2,36,3,1,2,5.0,8.0,11.0,3.0,14.0,6.0,0,0,0,0,1,0,0,16000.0,9540.0,4.0,2,262.35
24,2,64,1,3,3,5.0,1.0,4.0,5.0,9.0,8.0,0,0,0,0,0,1,0,1500.0,686.6666666666667,1.0,3,18.883333333333336
2,1,38,3,1,1,5.0,1.0,5.0,7.0,11.0,5.0,0,0,0,0,0,0,1,2000.0,8933.333333333334,2.0,4,245.66666666666669
24,1,32,9,4,8,2.0,2.0,4.0,5.0,4.0,5.0,0,0,0,1,1,0,0,20000.0,4050.0,1.0,2,111.375
34,1,24,7,4,2,8.0,8.0,11.0,3.0,14.0,5.0,1,0,0,0,0,1,0,2000.0,19716.666666666668,5.0,3,542.2083333333334
14,2,80,2,3,1,5.0,8.0,6.0,5.0,13.0,5.0,0,0,0,0,0,0,0,2000.0,4700.0,3.0,5,129.25
19,1,21,6,1,1,5.0,8.0,12.0,3.0,11.0,4.0,0,0,0,0,0,1,0,50000.0,31450.0,4.0,5,864.875
32,2,30,4,1,2,5.0,8.0,10.0,7.0,7.0,5.0,0,0,0,0,0,1,0,1000.0,3920.0,3.0,3,107.8
18,1,77,2,4,2,5.0,7.0,12.0,5.0,13.0,4.0,0,0,1,1,0,0,0,,3800.0,4.0,1,104.5
38,1,23,5,1,1,5.0,8.0,4.0,5.0,11.0,5.0,0,0,0,1,0,1,0,20000.0,11166.666666666668,2.0,1,307.08333333333337
10,1,74,1,2,4,12.0,1.0,3.0,5.0,11.0,5.0,0,0,0,0,0,1,0,6000.0,15400.0,1.0,3,423.5
2,1,36,3,4,6,5.0,8.0,6.0,5.0,10.0,5.0,0,1,0,0,0,0,1,6000.0,11166.666666666668,4.0,4,307.08333333333337
22,1,24,5,1,7,5.0,8.0,11.0,3.0,11.0,4.0,0,0,0,0,1,0,0,9000.0,37233.33333333333,5.0,2,1023.9166666666665
37,1,17,4,1,4,5.0,2.0,4.0,5.0,9.0,5.0,0,0,0,0,0,1,0,1000.0,3853.3333333333335,1.0,3,105.96666666666667
12,1,74,1,4,2,5.0,8.0,11.0,5.0,11.0,5.0,0,0,0,1,0,0,0,3000.0,14633.333333333334,3.0,1,402.4166666666667
38,1,16,4,1,5,5.0,8.0,4.0,5.0,9.0,6.0,0,0,0,0,0,0,0,500.0,14680.0,2.0,6,403.7
1,1,40,7,4,5,8.0,7.0,11.0,3.0,10.0,4.0,1,0,0,0,0,1,0,70000.0,37350.0,5.0,3,1027.125
24,1,25,8,1,2,5.0,8.0,11.0,7.0,9.0,5.0,0,0,0,1,1,0,0,8000.0,25833.333333333336,4.0,1,710.4166666666667
47,1,30,5,4,4,5.0,8.0,10.0,2.0,14.0,5.0,0,1,0,0,0,0,0,,8400.0,3.0,5,231.0
10,1,16,1,1,8,5.0,8.0,11.0,5.0,9.0,5.0,0,0,0,0,0,0,0,2000.0,2420.0,3.0,5,66.55
15,1,17,4,1,4,5.0,1.0,4.0,5.0,9.0,6.0,0,0,0,0,0,1,0,2500.0,2933.3333333333335,1.0,5,80.66666666666667
33,2,79,1,3,1,5.0,1.0,4.0,5.0,4.0,5.0,0,0,0,0,0,0,0,3000.0,400.0,1.0,5,11.0
27,1,35,5,4,6,5.0,8.0,11.0,3.0,9.0,5.0,0,0,0,1,0,0,0,30000.0,33540.0,4.0,5,922.35
21,2,16,2,1,6,5.0,8.0,10.0,5.0,13.0,5.0,0,0,0,0,0,1,0,2000.0,4850.0,2.0,3,133.375
32,1,30,2,1,1,5.0,1.0,4.0,7.0,14.0,5.0,0,0,0,0,0,1,0,4000.0,2450.0,2.0,3,67.375
16,2,73,2,3,1,5.0,8.0,12.0,5.0,13.0,5.0,0,0,0,1,0,0,0,4000.0,1950.0,3.0,1,53.625
10,1,46,1,4,7,2.0,1.0,2.0,5.0,8.0,8.0,0,0,0,1,0,0,0,5000.0,27700.0,1.0,1,761.75
5,2,17,4,1,7,3.0,1.0,11.0,5.0,7.0,5.0,0,0,0,0,0,0,0,500.0,25766.666666666664,1.0,5,708.5833333333333
36,1,34,2,4,6,5.0,8.0,9.0,5.0,13.0,5.0,0,0,0,1,0,1,0,12000.0,15966.666666666668,3.0,3,439.08333333333337
16,1,60,3,4,2,5.0,8.0,11.0,5.0,13.0,5.0,0,0,0,0,0,1,0,5000.0,1300.0,3.0,3,35.75
35,1,42,2,4,5,5.0,1.0,4.0,5.0,4.0,8.0,0,0,0,0,0,1,0,4000.0,6840.0,1.0,3,188.1
25,1,18,4,1,1,5.0,8.0,16.0,7.0,13.0,4.0,0,0,0,0,0,0,0,3000.0,8216.666666666666,3.0,5,225.95833333333331
15,1,56,2,4,5,5.0,8.0,11.0,5.0,9.0,5.0,0,1,0,1,0,0,0,7000.0,8600.0,3.0,1,236.5
32,1,39,2,4,4,5.0,1.0,16.0,7.0,9.0,5.0,0,0,0,0,0,1,0,2000.0,3933.3333333333335,2.0,3,108.16666666666667
25,1,33,7,4,6,5.0,1.0,4.0,5.0,4.0,5.0,0,0,0,0,0,1,0,10000.0,10250.0,2.0,3,281.875
38,1,70,4,4,2,9.0,8.0,13.0,5.0,4.0,5.0,0,0,1,1,0,0,1,10000.0,3020.0,4.0,4,83.05
21,1,40,5,4,4,5.0,7.0,11.0,5.0,13.0,2.0,0,1,1,0,0,0,1,30000.0,28283.333333333336,5.0,4,777.7916666666667
1,1,24,3,1,2,5.0,8.0,11.0,7.0,14.0,4.0,0,0,0,0,0,1,0,10000.0,8100.0,4.0,3,222.75
37,1,23,6,1,10,5.0,7.0,13.0,5.0,4.0,5.0,0,0,0,1,0,1,0,6000.0,12166.666666666668,3.0,3,334.58333333333337
39,1,34,4,4,4,5.0,2.0,5.0,5.0,9.0,5.0,0,0,0,0,0,1,0,1500.0,25816.666666666668,1.0,3,709.9583333333334
16,2,70,1,3,1,5.0,8.0,11.0,5.0,9.0,6.0,0,0,0,0,0,0,0,2000.0,1500.0,2.0,5,41.25
38,1,20,5,1,5,5.0,2.0,4.0,5.0,4.0,5.0,0,0,0,0,0,0,0,800.0,9933.333333333332,1.0,5,273.16666666666663
32,1,51,2,4,3,5.0,8.0,4.0,5.0,9.0,5.0,0,1,0,0,0,0,1,4000.0,8216.666666666666,2.0,4,225.95833333333331
10,2,32,1,2,7,5.0,8.0,11.0,5.0,9.0,5.0,0,0,0,0,0,0,0,3000.0,5200.0,3.0,5,143.0
36,1,25,7,4,5,5.0,2.0,4.0,5.0,15.0,5.0,0,0,0,1,0,0,0,5000.0,3196.666666666667,1.0,1,87.90833333333335
45,1,62,4,4,4,5.0,8.0,13.0,5.0,4.0,5.0,0,0,0,1,0,0,0,1000.0,1800.0,3.0,1,49.5
43,1,29,3,4,4,5.0,8.0,12.0,7.0,3.0,5.0,0,0,0,0,0,0,1,,23166.666666666668,4.0,4,637.0833333333334
10,1,16,2,1,3,5.0,8.0,11.0,5.0,14.0,5.0,0,0,0,0,0,0,0,5000.0,7033.333333333333,4.0,5,193.41666666666666
36,1,60,2,4,5,5.0,2.0,4.0,5.0,2.0,5.0,0,0,0,1,0,0,0,1800.0,15666.666666666666,2.0,1,430.8333333333333
42,1,18,4,1,7,5.0,1.0,4.0,5.0,9.0,5.0,0,0,0,0,0,0,0,100.0,14766.666666666666,1.0,5,406.0833333333333
10,2,28,1,4,6,12.0,1.0,2.0,5.0,8.0,8.0,0,0,0,1,0,0,0,8000.0,11100.0,1.0,1,305.25
16,2,19,5,1,4,5.0,8.0,11.0,5.0,13.0,6.0,0,0,0,0,0,0,0,,1000.0,3.0,5,27.5
1,1,27,5,4,3,5.0,8.0,11.0,3.0,14.0,3.0,0,0,0,0,1,0,0,18000.0,17366.666666666664,5.0,2,477.58333333333326
42,2,37,5,4,6,5.0,8.0,4.0,5.0,7.0,5.0,0,1,0,1,0,0,0,10000.0,14666.666666666668,2.0,1,403.33333333333337
15,1,41,3,4,4,5.0,8.0,13.0,5.0,9.0,6.0,0,0,0,0,0,1,0,15000.0,5283.333333333333,3.0,3,145.29166666666666
36,1,26,7,4,1,5.0,8.0,16.0,5.0,10.0,5.0,0,1,0,0,0,0,1,8000.0,6750.0,3.0,4,185.625
42,1,38,3,4,4,5.0,2.0,4.0,5.0,4.0,6.0,0,0,0,1,0,0,0,7500.0,8121.333333333333,1.0,1,223.33666666666667
24,1,22,2,1,7,5.0,8.0,11.0,3.0,7.0,2.0,0,0,1,1,0,1,0,11000.0,11058.333333333334,5.0,3,304.1041666666667
27,1,34,4,4,4,5.0,8.0,13.0,3.0,9.0,5.0,0,0,0,1,0,1,0,5000.0,26416.666666666668,4.0,3,726.4583333333334
12,1,26,2,1,5,5.0,8.0,11.0,7.0,11.0,5.0,0,1,0,0,0,0,1,10000.0,13700.0,4.0,4,376.75
41,2,78,1,3,1,5.0,8.0,4.0,5.0,9.0,5.0,0,0,0,0,0,0,0,2000.0,230.0,2.0,5,6.325
17,1,29,5,1,11,5.0,7.0,11.0,5.0,14.0,5.0,0,1,0,0,0,1,0,5000.0,2366.6666666666665,4.0,3,65.08333333333333
18,1,60,2,3,2,5.0,8.0,10.0,5.0,13.0,6.0,0,0,0,1,0,1,1,6000.0,6050.0,3.0,4,166.375
33,1,28,4,4,6,2.0,1.0,4.0,5.0,4.0,5.0,0,0,0,1,0,0,0,1000.0,4653.333333333334,1.0,5,127.96666666666668
27,1,64,9,4,2,5.0,7.0,12.0,3.0,9.0,2.0,1,0,1,1,1,0,0,150000.0,19400.0,5.0,2,533.5
17,1,49,4,4,4,5.0,8.0,11.0,5.0,4.0,5.0,0,0,0,1,0,0,0,5000.0,7766.666666666667,3.0,1,213.58333333333334
45,1,32,7,4,5,5.0,8.0,11.0,5.0,4.0,6.0,0,0,0,1,0,0,1,35000.0,8200.0,3.0,4,225.5
7,1,91,1,4,4,5.0,1.0,5.0,5.0,9.0,6.0,0,0,0,1,0,0,0,10000.0,14650.0,1.0,1,402.875
10,1,25,1,4,3,5.0,8.0,12.0,7.0,14.0,4.0,0,0,0,0,0,0,1,15000.0,17100.0,4.0,4,470.25
7,1,17,4,1,9,5.0,8.0,11.0,7.0,14.0,5.0,0,0,0,0,0,0,0,3000.0,26500.0,4.0,5,728.75
2,1,36,3,4,6,5.0,8.0,11.0,5.0,2.0,5.0,0,0,0,0,0,1,0,4000.0,27150.0,3.0,3,746.625
20,2,32,9,1,2,8.0,7.0,12.0,3.0,10.0,1.0,1,1,0,1,1,0,1,160000.0,45600.0,5.0,2,1254.0
1,2,20,3,1,4,5.0,8.0,11.0,3.0,14.0,2.0,0,0,0,1,1,1,0,3000.0,2750.0,4.0,2,75.625
22,2,37,7,2,1,8.0,7.0,12.0,3.0,10.0,2.0,0,0,1,0,1,0,0,30000.0,30200.0,5.0,2,830.5
35,2,36,3,1,4,5.0,8.0,11.0,5.0,10.0,5.0,0,0,0,0,1,0,0,4000.0,28066.666666666668,4.0,2,771.8333333333334
6,1,56,7,4,6,5.0,8.0,11.0,5.0,8.0,5.0,0,0,0,0,1,0,1,15000.0,35433.333333333336,3.0,2,974.4166666666667
35,1,29,5,4,5,5.0,1.0,4.0,5.0,4.0,5.0,0,0,0,1,0,0,0,2000.0,11833.333333333334,1.0,1,325.4166666666667
4,1,27,3,4,6,5.0,1.0,4.0,5.0,9.0,6.0,0,0,0,0,0,0,1,1000.0,12033.333333333332,1.0,4,330.91666666666663
34,1,20,4,1,5,5.0,8.0,10.0,5.0,9.0,5.0,0,0,0,0,1,0,0,15000.0,10550.0,2.0,2,290.125
47,1,34,7,2,1,5.0,7.0,12.0,3.0,10.0,2.0,0,1,0,0,0,0,1,30000.0,16893.333333333332,5.0,4,464.56666666666666
13,1,34,5,4,4,5.0,8.0,12.0,3.0,10.0,2.0,0,0,0,1,1,0,0,30000.0,27916.666666666668,5.0,1,767.7083333333334
29,1,30,7,4,6,5.0,8.0,4.0,5.0,9.0,5.0,0,1,0,0,0,1,0,2400.0,7933.333333333334,3.0,3,218.16666666666669
43,1,31,5,4,7,5.0,8.0,10.0,7.0,3.0,5.0,0,0,0,0,0,1,0,20000.0,15400.0,2.0,3,423.5
7,1,50,1,4,4,2.0,1.0,3.0,5.0,4.0,8.0,0,0,0,0,0,0,0,,13416.666666666668,1.0,5,368.95833333333337
3,1,67,1,4,2,5.0,1.0,4.0,5.0,14.0,5.0,0,0,0,1,0,0,0,700.0,3300.0,1.0,5,90.75
24,2,25,3,4,5,5.0,8.0,11.0,7.0,15.0,5.0,0,0,0,0,0,0,1,7000.0,15916.666666666666,3.0,4,437.7083333333333
2,1,16,2,1,8,2.0,1.0,4.0,5.0,4.0,5.0,0,0,0,0,0,0,0,,1340.0,1.0,6,36.85
11,2,37,1,3,2,5.0,8.0,1.0,7.0,10.0,6.0,0,0,0,0,0,0,0,10000.0,12200.0,3.0,6,335.5
19,1,34,3,4,5,5.0,1.0,16.0,5.0,11.0,4.0,0,0,0,0,0,1,1,10000.0,4000.0,2.0,3,110.0
45,2,70,1,3,3,5.0,1.0,4.0,7.0,9.0,6.0,0,0,0,1,0,0,0,,200.0,2.0,1,5.5
28,1,32,9,4,1,5.0,8.0,16.0,7.0,10.0,5.0,0,0,1,1,1,0,0,40000.0,5000.0,4.0,2,137.5
36,1,32,3,4,4,5.0,1.0,4.0,5.0,4.0,6.0,0,0,0,0,1,1,0,6000.0,4000.0,1.0,3,110.0
47,2,30,5,2,3,8.0,7.0,12.0,3.0,11.0,1.0,0,0,0,0,0,0,1,20000.0,12550.0,5.0,5,345.125
22,2,25,2,1,1,5.0,8.0,12.0,7.0,11.0,5.0,0,0,0,0,1,0,0,7000.0,5766.666666666666,4.0,2,158.58333333333331
44,1,38,3,4,7,5.0,8.0,5.0,5.0,9.0,6.0,0,0,0,1,0,0,0,2000.0,24113.333333333332,2.0,1,663.1166666666667
47,1,20,5,1,10,8.0,7.0,11.0,3.0,10.0,1.0,0,0,0,0,0,0,0,1000.0,39900.0,5.0,5,1097.25
25,2,24,3,4,4,5.0,1.0,4.0,5.0,9.0,8.0,0,0,0,0,0,0,0,3000.0,8600.0,1.0,5,236.5
38,1,54,3,2,1,5.0,8.0,5.0,5.0,5.0,6.0,0,0,0,0,0,0,0,3000.0,1520.0,2.0,6,41.8
44,1,17,4,1,6,5.0,8.0,12.0,5.0,8.0,5.0,0,1,0,0,0,1,0,500.0,11800.0,3.0,3,324.5
40,1,47,2,4,4,5.0,2.0,4.0,5.0,9.0,4.0,0,0,0,0,0,0,0,2000.0,2066.6666666666665,1.0,5,56.83333333333333
26,1,30,3,4,4,5.0,2.0,4.0,5.0,4.0,5.0,0,0,0,0,0,0,1,500.0,10433.333333333334,2.0,4,286.9166666666667
36,2,56,3,2,3,5.0,8.0,13.0,5.0,14.0,4.0,0,0,0,0,0,1,0,5000.0,10533.333333333334,4.0,3,289.6666666666667
35,1,17,5,1,6,5.0,7.0,12.0,7.0,10.0,5.0,0,0,0,0,0,0,0,2500.0,10200.0,4.0,5,280.5
35,1,31,7,1,3,5.0,7.0,12.0,5.0,13.0,1.0,0,0,1,1,0,0,0,1000.0,31366.666666666668,4.0,1,862.5833333333334
44,2,55,1,4,2,5.0,1.0,5.0,5.0,4.0,6.0,0,0,0,1,0,0,0,2000.0,4533.333333333334,1.0,1,124.66666666666669
38,1,22,5,4,7,5.0,1.0,4.0,5.0,15.0,5.0,0,0,0,0,1,0,0,9000.0,1296.6666666666665,1.0,2,35.65833333333333
32,2,61,3,3,5,5.0,8.0,11.0,5.0,13.0,5.0,0,0,0,0,0,0,0,,20216.666666666668,4.0,5,555.9583333333334
29,2,67,2,3,3,5.0,2.0,5.0,5.0,9.0,5.0,0,0,0,1,0,0,0,1200.0,2670.0,1.0,1,73.425
